ID;text;group
161;' believe reason lung diaphram tired pump liquid simply stop breathe 2 - 3 minute . vehicle ready     hold , ! ! that\ . remember liquid time dense gas nature . ~10 think , depend gas liquid comparision course ! ';2
162;' archive - : space / address - modify : $ date : 93/04/01 14:38:55 $     contact nasa , esa , space agencies / company     space activity center large government international bureaucracies.\tin mean nasa .     basic information request : ( e.g. , general pr info , research grant , datum , limited tour , especially summer employment ( typically resume ready jan .     1 ) , etc . ) , consider contact near nasa center answer question .     email typically , computer use investigator , pr people . typical volume mail center multiple 10,000 letter day . seek public information office , job :     nasa ( national aeronautics space administration ) civilian space agency united states federal government . report directly white house cabinet post military department defense .     20k+ employee civil servant citizen .     100k+ contractor work nasa .     nasa centers         nasa headquarters ( nasa hq )        washington dc 20546        ( 202)-358 - 1600     \task question policy , money , thing political \tnature . direct specific question appropriate center .         nasa ames research center ( arc )        moffett field , 94035        ( 415)-694 - 5091     \tsome aeronautical research , atmosphere reentry , mars venus \tplanetary atmosphere . lead center helicopter research , \tv / stol , etc . run pioneer series space probe .         nasa ames research center        dryden flight research facility [ dfrf ]        p. o. box 273        edwards ,     93523        ( 805)-258 - 8381     \taircraft , . test shuttle orbiter land \tcharacteristic . developed x-1 , d-558 , x-3 , x-4 , x-5 , xb-70 , \tcourse , x-15 .         nasa goddard space flight center ( gsfc )        greenbelt , md 20771        [ outside washington dc ]        ( 301)-344 - 6255     \tearth orbit unmanned satellite sound rocket . developed \tlandsat .         jet propulsion laboratory ( jpl )        california institute technology        4800 oak grove dr .        pasadena , 91109        ( 818)-354 - 5011     \tthe heavy planetary research probe unmanned \tprojects ( lot iras ) . run voyager , \tmagellan , galileo , run cassini , craf , etc . etc .. \timage , probe navigation , info unmanned exploration , \tthis place .     \tjpl run contract nasa nearby california \tinstitute technology , unlike nasa center . \tdistinction subtle critical . jpl different requirement \tfor unsolicited research proposal summer hire . instance \tthe , sf 171 useless . employee caltech employee , \tcontractors , similar responsibility . \tthey offer alternative funding nasa centers .     \ta fact sheet description jpl available anonymous \tftp     \t       ames.arc.nasa.gov : pub / space / faq / jpldescription         nasa johnson manned space center ( jsc )        houston , tx 77058        ( 713)-483 - 5111     \tjsc manage space shuttle , ground control man mission . \tastronaut training . manned mission simulator .         nasa kennedy space flight center ( ksc )        titusville , fl 32899        ( 407)-867 - 2468     \tspace launch center . know .         nasa langley research center ( larc )        hampton , va 23665        [ near newport news , va ]        ( 804)-865 - 2935     \toriginal nasa site . specialize theoretical experimental \tflight dynamic . vike . long duration exposure facility .         nasa lewis research center ( lerc )        21000 brookpark rd .        cleveland , oh 44135        ( 216)-433 - 4000     \taircraft / rocket propulsion . space power generation . material \tresearch .         nasa marshall space flight center ( msfc )        huntsville , al 35812        ( 205)-453 - 0034     \tdevelopment , production , delivery solid rocket boosters , external \ttank , orbiter main engine . propulsion launcher .         michoud assembly facility        orleans parish        new orleans , la 70129        ( 504)-255 - 2601     \tshuttle external tank produce here- michoud produce \tfirst stage saturn v.         stennis space center        bay st . louis , mississippi 39529        ( 601)-688 - 3341     \tspace shuttle main engine test , saturn v \tand second stage . center remote - sensing \ttechnology - transfer research .         wallops flight center        wallops island , va 23337        ( 804)824 - 3411 \t       aeronautical research , sound rocket , scout launcher .         manager , technology utilization office        nasa scientific technical information facility        post office box 8757        baltimore , maryland 21240         specific request software cosmic univ .        georgia , nasa\ contract software redistribution service .        reach cosmic@uga.bitnet .         note : foreign national request information        embassies washington dc . facility government        regard degree economic sensitivity . center        directly return information high center approval . allow        1 month clearance . include cosmic .     air force space command contact pentagon        department defense office . unacknowledge office        los angeles , sunnyvale , colorado springs , location .        budget rival nasa size .     arianespace headquarters        boulevard de l\'europe        b.p . 177        91006 evry cedex        france     arianespace , inc .        1747 pennsylvania avenue , nw suite 875        washington , dc 20006        ( 202)-728 - 9075     european space agency ( esa )        955 l\'enfant plaza s.w .        washington , d.c . 20024        ( 202)-488 - 4158     national space development agency ( nasda )        4 - 1 hamamatsu - cho , 2 chome        minato - ku , tokyo 105 , japan     soyuzkarta        45 vologradsij pr .        moscow 109125        ussr     space camp        alabama space rocket center\tu.s . space camp        1 tranquility base\t\t\t6225 vectorspace blvd        huntsville , al 35805\t\ttitusville fl     32780        ( 205)-837 - 3400\t\t\t(407)267 - 3184         registration mailing list handle huntsville --        camp describe brochure .         program offer space camp :     \tspace camp - week , youngster complete grade 4 - 6 \tspace academy - week , grade 7 - 9 \taviation challenge - week high school program , grade 9 - 11 \tspace academy ii - 8 day , college accredit , grade 10 - 12 \tadult program - 3 day ( editorial comment : it\ great ! ) \tteacher program - 5 day     space commerce corporation ( u.s . agent soviet launch service )        504 pluto drive\t\t       69th flr , texas commerce tower        colorado springs , co 80906\t       houston , tx 77002        ( 719)-578 - 5490\t\t       ( 713)-227 - 9000     spacehab        600 maryland avenue , sw        suite 201 west        washington , dc 20004        ( 202)-488 - 3483     spot image corporation        1857 preston white drive ,        reston , va 22091        ( fax ) ( 703)-648 - 1813       ( 703)-620 - 2200      commercial space businesses         vincent cate maintain list address info variety company space - relate business . mail space - investor list run ( network resources faq ) available anonymous ftp furmint.nectar.cs.cmu.edu ( 128.2.209.111 ) /usr / vac / ftp / space - company . ';2
163;'     use pd c library reading / write tiff file ? good 20 minute start use app .     martin     -- --------------------------------------------------------------------------- ';1
164;' face accident light shadow .     face landform earth- artificial ( , exclude mount rushmore like ... ) .     smiley face mars , kermit frog .     question life mundane sense -- bacteria like -- closed , odd , orthodox exobiologist hope fossil .     currently particular plan search life .      mars observer , currently approach mars , probably try image face point .     it\ high priority- seriously .     shadow half face look face - like , shot different sun angle ruin illusion . ';2
165;'     find interesting atlas depend pressure maintain tank geometry .... lead question : ?     ssto concept explore pressurize tankage launch configuration significantly different reentry ?     long facinate pnumatic structure conceive build frei otto , ballon tank ssto sound clever .      ';2
166;' seek alternate solution turn postscript type 1 truetype font outline polygon subsequently scan convert 3d scanline renderer .      study problem font conversion year need implement system . , opportunity write font render software like question answer jump deep end .     main problem face use / odd non - winding rule turn outline single outline polygon ( renderer handle complex polygon need reduce polygon simple polygon ) . example , letter o outline :     \t1 ) outside outline clockwise ( truetype font ) \t2 ) inside outline counterclockwise .     common solution use number render package simply     connect inner outline outer outline point outline close . equivalent descibe polygon hole . renderer appropriate hole interior polygon edge opposite direction outside edge .     want use simplistic system :     \t1 ) handle outline font properly ( simple \t\tmatter connect outer outline inner outline \t\tsome fancy font ) . \t2 ) properly handle / odd non - winding rule .     research year proper solution use trapezoid decomposition algorithm scan convert outline trapezoid ( postscript truetype font rasterizer ) . trapezoidal polygon easily properly render 3d scanline renderer .     question : solution turn outline polgyon trapezoid decomposer ? fond solution create excess number polygon .     question , know : good algorithm create bevel and/or offset curve font outline ? dozen paper subject can\'t tell method good implement .     thank pointer .     -- > rob lansdale ';1
167;' jesus :        black white .     spade spade .     hidden agenda , stop try look .      easy straight forward read .     kent , accuse evil thing .     jesus accuse . accuse .     accuse . , world guilty .     light light     evil thing .     regardless .       jesus use word man .     include .     jesus solo . jesus general statement sad state man . christians immune evil thing .     christian     person holy spirit indwell .     christian     evil -- evil bring light .     jesus evil expose , christian stop evil .     haven\'t jesus\ light , evil deed simply haven\'t expose light .     shed light .     human spirit shine 1 candela .     holy spirit shine megacandela .     holy spirit shine light place inside didn\'t know exist .      jesus\ point ?     christians perfect .     nonchristian perfect .     nonchristian want come light jesus problem life , like sight .     ugly thing far fall jesus\ perspective .     think want know ignorant ?     think brian kendig want know ?     think want know ?     ego verses truth , choose ?      watch koresh , imposter think light ,     sure 19 child burn death , sadly , delusion .     sadder people die choose die , ignorance downfall death .      kent , don\'t bury underneath rock excuse like bring koresh -- koresh actually truth . david koresh light excuse stay away real jesus christ .     david koresh , claim jesus , fraud .     obvious .     david koresh bear america . jesus bear bethlehem .     koresh wasn\'t good imposter having miss obvious point .     jesus warn imposter end - time .     david koresh wasn\'t new jesus .     jesus tell aware imposter 2000 year ago .       time imposter scene claim jesus .     ask obvious .     bear ?     mother\ mary ?     branch davidians ask simple question , label koresh liar right start .     wouldn\'t follow koresh . wouldn\'t die .     look happen .     ignorance cost life .     choice ignorant cost lot .     kent , study bible lutheranism , remember tactic satan use try tempt jesus ?      satan quote bible context ?     remember tactic serpent genesis use tempt eve ?     misquote god ?     satan use eve succeed ,     ploy try jesus .     jesus\ case , jesus rebuke satan bible _ _ context .     didn\'t work jesus .       satan eve garden satan try jesus desert remind koresh follower ?     koresh emulate ? koresh\ teacher ?     koresh follower satan eve .     koresh kill followersr ?     satan cause adam eve die ?     cult follower believe koresh know real christ bear bethlehem ?      eve choose eat tree knowledge good evil despite know cause death ?     god hold responsible -- deceiver rebeller .         excuse .     ';3
168;' different class competetor .. total purse $ 6billion $ 7billion ( depend different class , auto racing / motocycle racing ) .. ';2
169;' posting provoke check save file memorable post . capture ken arromdee 19 feb 1990 , subject : atheist ? . article # 473 here- question article # 53766 , average 48 article day year . note , current posting rate kill file depress large ...... posting save early day article follow notable :      interesting bunch .... wonder # 2 ? ';0
170;' , \tyea , \tblessed \tthat hear word god , \tand . ';3
171;' primary problem human nature fragmentation . human state tension , tension opposite . good evil think provoke polarity come mind .     bible provide example fragmentation . war opposite product man\ rebellion god , describe vividly page scriptures .     man create order god . word st .     basil fourth century . try god create man partaker divine nature . eastern orthodox church , theosis , deification .     man create , i.e. spirit , soul , body operate unison . story adam eve picture archetypal human obtain moral consciousness . theirs harmonious relationship , world , creator . innocent harmony shatter disobey god , natural wholeness fall apart seemingly irreconcilable half . immediately , guilt fear manifest life . bind hardship , toil , suffer .     symbolize exile paradisiac state .     beast jungle possess moral consciousness . receive self - awareness , knowledge good evil , paradisiac state destroy .     intention creator leave man state innocence day existence earth ? gaining self - awareness carefully stage god , desire masterpiece , mankind , blissful idiot ?     god know , mankind achieve kind moral value , pass confrontation opposite . way achieve union god .     jesus christ answer problem war polarity . perfectly integrate individual , reconcile opposite , possible integrate , i.e. god , essence , energy .     opposite christian problem . apostle paul describe utmost precision romans 7:15 - 24 . follow answer dilemma vs 25 . ';3
172;' haven\'t speculation . , salyut kb ( design bureau )     plan new lh / lox second stage proton boost payload leo 21000 31500 kg . ( geostationary 2600 kg . ( gal launcher version ) 6000 kg .. scheme compete energia - m year haven\'t hear win , recently read central specialized kb work     successor soyuz booster energia - m. early result energia - m win , guess , clear     russia . i\'m sure salyut kb fund continue     development .      centaur altas 3 meter dia . proton     4 that\ good fit exist upper stage , block - d set inside shround 4 meter dia . don\'t know launch load , etc .. centaur survive titan launch probably bad proton ( titan srb\ probably shake thing pretty good ) feasible . , centaur fragile thing require integration pad available . proton assemble transport horizontially . know     stress way payload centaur support bolt proton horizontally rail road track erect pad ?       need lox lh facility add proton pad     ( new proton second stage actually build ) , course centaur support system facility , doubt import great cost . system viloate law political problem solve addition instability cis mention . ';2
173;' yes , .     couple year ago , comparison product .     change , .     far phigs+ implementation , figaro+ fine .     , phigs ! personally , hate phigs find low level .     dislike structure editing , find impossible , phigs .     find hoop system - featured easy use .     support rendering method software hardware support , documentation good , easily portable system .     happy elaborate far specific question . ';1
174;' reason original post thread , look fast polygon routine vga pc , can\'t past mode x stuff dr dobbs . code p.domain ( far know ) , original article , routine present dumb vga routine , optimise modex interesting discussion way . interested , find detail issue question , ( home ) . ';1
175;'      volume speak fact leave     choice ?      definitely agree it\ presumptuous psychological reasoning another\ belief .     mac        -- * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *                                                        michael a. cobb     ... won\'t raise taxis middle        university illinois        class pay program .                    champaign - urbana              -bill clinton 3rd debate                cobb@alexia.lis.uiuc.edu ';0
176;' stuff delete     school law ( good knowledge ) support death sentence apostasy accompany open , persistent , aggravate hostility islam . agree , legal support punishment disbelief . qur\'an clear belief matter conscience . public private disavowal islam conversion faith punishable ( jurist trend insist apostasy punishable ( death ) - historically exception .     cursing insult prophets fall category shatim . ';0
177;'     20\% .     poll recently religious adultery ?     newsgroup alt.atheism place ? ';3
178;'     sure .     use oil ?     hydrogen / electric economy likely clean efficient long run .     law supply demand transition underway reach critical stage shortage . ';2
179;' centaur control technology .. state dept allow use outside . sorry .      ';2
180;' john :     \tit good netiquette quote complete article :-) personal , ! :-)     \tthis view sadden ! don\'t think don\'t care ! sorry different . stuff- \'sick\ ' sense humor ( ... :-)     tolerance ! ';3
181;' ii samuel 24 : anger lord kindle israel , david , , number isreal judah . ';3
182;'     ( deletion )      straw man . bring leniency .          assume misjudgement correlate .        ( deletion )      discuss . chapter verse cite , assume weren\'t look .      let\ exact , think quran ? . consequence ?          claim . sufficient argument lot male dominate society qualify machistic . situation woman sufficeint area orient ?        ( deletion )      apparently trouble read thing don\'t like . point sex way wish strong desire . marriage red herring . tell homosexual , . simply ignore doesn\'t fit world like . ';0
183;' real wierd idea maybe ..     people blow ballon spray material dry hard wall ...     thing space station ..     fly docking ring baloon material , blow baloon , spin ( know problem micro gravity ) let dry / cure / harden ? cut hole docking / attach ring bingo space station ..     course ballon foil cover someother radiation protective covering / heat shield ( ? ) material use wal meet gasing spec atleast paint / covering inner wall human safe .. maybe special congrete maybe material caplet change ( instea dof water beer caplet mixture , mix strong congret easy carry .. )     sorry spelling error , miss school today .. ( grin ) ..     musta     space station difficult ? ? girder ? confine earth base idea , let think new idea , space earth , limit earth base idea ? ? ';2
184;' * * * * * * * * * * * * * * * * * * * * * * * * * * * *      sphinx      * * * * * * * * * * * * * * * * * * * * * * * * * * *     \tsphinx user - friendly , state - - - art image processing analysis package run spectrum high performance     computer platform operate unix x - window system .     \tit create meet daily research need scientist     conduct climate investigation use satellite datum remote sense technique .      \t\t      intuitive graphic interface     \tsphinx feature interactive interface pop - menus     point - - click dialog box image processing analysis simple fast . \tthis accessible menuing enable build attractive image     layout quickly provide flexibility return main menu conduct image analysis processing operation .     \t\t       image format compatibility     \tuse smart read / write function , sphinx allow easily open save image file variety format use bit , integer real datum value .     sphinx read write common tiff gif format compress decompresse image format save disk space .     \t\t       image analysis & processing     \tfor image pixel analysis , sphinx package include assortment processing tool perform useful statistical     mathematical filter operation , fourier transform , convolution     product principal component analysis . interactive interpreter algebraic equation image allow user manipulate combine individual datum channel interactively . standard fortran notation use formula entry trig onometric transcendental function .     \t\t       satellite spectra & orbit analysis     \tsphinx possess function simulate satellite signal sensitivity meteorological satellite ( e.g. , , meteosat , noaa , spot etc . ) . simulation conduct selection standard atmospheric surface condition instrument spectral band . geometry model compute solar zenith angle , warping , orbit simulation , 3 - d image projection .     \t\t       easy external program interface     \tsphinx allow user flexibility integrate externally develop software algorithm process convert satellite observation .     sphinx export import image file image parameter external program use special interface function .     \t\t       quick quality presentation     \tsphinx rapidly display , manipulate , enhance high - resolution multispectral image color table .     use 8 - bit 1024x1024 image plane graphic plane , package conveniently combine color image , graphic text generate sharp digital image article report . sphinx\ 2 - d 3 - d graphic editor provide complete flexibility modify integrate vector graphic analysis plot image ,     histogram radial graph .     package supply color gray scale output standard inkjet laser printer . \tother capabilities sphinx perform image animation , external     graphic importing , mosaic fitting ... ?     \t\t       software support & development     \t sphinx develop laboratoire d\'optique atmospherique ( loa )     universite de lille , france . package receive critical feedback support scientist french national laboratory , centre national de recherche scientifique ( cnrs ) , french space agency , centre national d\'etude spatiales ( cnes ) . loa , sphinx undergoe continue refinement development meet change research need advance computer technology .     package , feature - line help , support internet address      sphinx@loasil.citilille.fr question answer     version update provide delay .     \t\t       performance test      \tcne select sphinx analyze process satellite datum     collect upcoming adeo / polder satellite mission .     today , sphinx package use nasa - goddard space flight center widely use french laboratory , include centre de recherche en physique de l\'environnement , ecole normale superieure , laboratoire d\ ' etude et de recherches en teledetection spatiale ,     laboratoire     de meteorologie dynamique .         test version sphinx available loasil.citilille.fr       ( 134.206.50.4 ) anonymous ( bin : cd sphinx : all_sphinx.tar . z )        test version output files disable .       visualisation graphic function available .       sufficient work .        interested keeping sphinx , send email       receive news package evolution . ';1
186;' nope , haven\'t film , taylor\ biography ( curve     binding energy ) contain short section orion test flight . apparently impressi , von braun excited .     real life : mike williams        | perpetual grad student e - mail         : mrw9e@virginia.edu|      - it\ job , it\ indenture ';2
187;' plan post summary response soon work code , include .     intersection 3 plane method look , implementation base short article     graphics gems doesn\'t work .     misinterpret , course .     avoid simultaneous solution plane equation favor dot cross product , actually .     case matrix determinant need compute ( implicitly solution linear equation ) .     plane , midpoint line , , p1 p2 , set normal normalize vector p1 p2 . plug formula graphics gems .     , result center point occasionally equidistant 4 test point ( different test ) .     matrix / vector math rusty , look like need verify formula , use simultaneous equation solution , require bring routine don\'t ( easy find ) .     method find center circle define 2 set 3 point , intersect normal .     define circle center .     , small numerical imprecision line intersect .     supposedly 3 plane intersect unique point parallel .     ed     thank answer far . ';1
188;' : thank fill existence 68070 . assume rashly particular number reserve enhancement motorola line , mete company . ah , , guess that\ assume computer industry operate logical manner ! -- )     spot     version 1.5 quicktime , state , current version software . old version 1.0 , 1.6 horizon distant future .     25x     quicktime job play movie size play resize movie . apparently process expand frame\ image dither resultant bitmap appropriate bit depth pretty processor - intensive . optimizer work pretty movie double size , drop 1.9x size increase 2.1x size , performance suffer dramatically .     ( don\'t know quicktime     lie . :-) quicktime cpu dependent . probably confuse fact qt lock internal timecode , play time machine . , lc drop frame order sound video sync .     centris quadras similar cpu boast similar performance , quadras bit fast marginally fast clock speed somewhat different architecture .     having     expect version quicktime software 1.0 -- use 1.5 . new codec v1.5 allow video nearly twice size frame rate version 1.0 handle . centris 650 plain - vanilla , exception nice speaker play sound , software movie player , qt player apple include software . ';1
189;'       , mathew propose public defence mechanism , treat electronic device impropriety wearer . step propose permanent bugging potential criminal .     , surface , sound like bad thing , define potential criminal ? government day decide member opposition party potential criminal openly defy government lethal practice , conducive free society .     mathew implant electronic surveillance device people impropriety person , regardless type crime chance recidivism . basically criminal justice system punishment offender possibly , , deterrant future offender . mathew , probably , means rehabilitation offender . cynical , okay ? ';0
190;'     description : object , time , euclidean square euclidean circle ? hold object satisfy description exist . description inconsistent , describe object exist .     , suppose point bicycle , , object , time , euclidean square euclidean circle . mean bicycle exist , measn description incorrectly apply .       atheist , description god present contradictory , describe exist .     , position ( far gather ) god exist , description atheist present simply bad description .     roughly analogous bicycle , , ask description people claim , tell euclidean circle - square . blame doubt strongly \'bicycle\ ' exist ?       kidding . :->      sincerely ,      ray ingles                  ingles@engin.umich.edu ';0
192;'     time , bobby . lack belief god imply atheism . moslem aren\'t moral mean don\'t believe god allah , allah thing allah . moslem / believe god exist , / theist ( maybe true follower islam ) .       jerk . ';0
193;'      i\'ve talk mark fax literature , wasn\'t helpful-      list routine : _ bsplinesurface , _ drawstring3d ... 241 .      product info sheet explain package capability .      find review april / \'92 mactutor . ';1
194;'     , fair evidence float indicate oto late 1800 , long crowley hear , long amorc ? ( yes , know claim exist organization clear prehistory , doubt organizational paperwork non - profit carbon - date 20,000 bc )                                                 a.lizard ';3
195;' require bgi driver super vga displays super xvga displays .     know obtain relevant driver ? ( ftp site ? ? )     \tregards ';1
196;' : > hear : > baptism birth ?     isn\'t prey young , don\'t know : > ... : > : rb >       : rb >      , that\ pray young .     preying young come : rb >      later , bright eye little altar boy find : rb >      priest wear chasible .     statement far atheist cause way , surely it\ intend wit ... ';0
197;'     people favor system blame .     society accept system , member society blame innocent person execute .     favor work convince .     , member society accept blame -- they\'ve consider risk acceptable .     similarly , person drive accept blame fatal traffic accident .     surely happen people drive .     question risk acceptable .     likely innocent person kill drive execute . ';0
198;'     finally , brethern , true , honorable , right , pure , lovely , good repute , excellence worthy praise , let mind dwell thing .     phil . 4:8 . ';3
199;' = = = = true , i\'d .. friend pool resource .. maybe prize kind liek solar car race australia .. anybody game contest ! ';2
200;' i\'m sorry , !     read commandment ? ';3
201;' consider neo - nazis white supremist christian ?     i\'d hardly classify christian .     follow teaching christ ?     love .     love neighbour .     love enemy .     jesus christ lord saviour ?     persecution jews , violate precept christ die .     direct violation teaching christ .     jesus crucify jewish leader time , love enemy ask father forgiveness sin .     christian bear animosity jews . enemy satan , fellow man .     god , ';3
202;'     people willl unlimited store unfounded respect people newsgroup / mailing list long , certainly sympathy tom .     semi - regularly post ( toughto ) february , read follow thread august : school\ newsreader month incompetent computing service bother find new feed site , wasn\'t accept outgoing posting .     don\'t think track poster : it\ old love \'em leave \'em internet ...      good regard , ';0
203;' , fold dotted line .     look picture carrier load / c deck , wing neatly fold . ';2
205;' okay friend bitch map appsoft draw can\'t display xv ... check ... it\ true , version 1.0 .     reader little trouble ( preview mess .eps , fine tiff imageviewer0.9a behave fly color doesn\'t convert worth * & ^^\% -- ) )       way convert .drw appsoft 1.0 reasonable like .gif ?     access sun4 nextstep 3.0 system .     good reliable conversion program helpful ... email , i\'ll post response want ... email .     yes use alphachannel ... ( god choke steve job right -- ) )     yes know archie , tell archie -- )     way convert .ps plain format ? imageviiewer0.9 turn recognizable ....          terrychay     --- small editorial     -rw - r -- r--     1 tychay      2908404 apr 18 08:03 undernet.tiff -rw - r -- r--     1 tychay        73525 apr 18 08:03 undernet.tiff . z ';1
206;' yeah - editor\ choice run - graphic accelerator test previous issue , buy ( return ) .     conclusion come pc magazine wildly different way determine worthiness video card . ';1
207;: majority user readde floppy . , 1400 - picture cd - roms like use cview fast work , can\'t moron lack foresight create temp file program\ path , current didrectory ?     ';1
208;'       define perfect .          foot mouth , wonder catholic christian . fact contradiction unresolvable reason atheist .      believe , believe similar sentence long time . power religion claim .          follow definition evil ordinarily use . let evil happen allow evil place , place cause evil , evil .          omniscient attribute god know creature omnipotent create . choice leave . know , course event fix .      omniscient , extend argument james tims .          omnipotent , free ? choice scenario . define free .      imagine following . good , harm . easily implement appreciate object good deed , don\'t long , feel absence good evil .      case argue ? conceivable , omnipotent . omnipotent . want logically consistent , pet idea omnipotent .      ( deletion )      bible describe omniscient omnipotent god destroy credibility bible , . ';0
209;' ----- news save 23 apr 93 22:22:40 gmt          , i\'m work , little impatient . far ,     i\'ve egyptian , chinese , greek culture , rennaisance . far , insight don\'t     gel . it\ appendix . ';2
210;' [ deletion ]      people advanced science degree use state art equipment spend million dollar simulate tornado . tornado require intelligence exist .     , equipment need \'state art.\ ' study * product * , yes , generate .        oh , . :->     sincerely , ';0
211;' forward mars observer project                            mars observer status report                                 april 23 , 1993                                  10:00 pdt     flight sequence c8 active , spacecraft subsystem instrument payload perform array normal spin outer cruise configuration , uplink downlink high gain antenna- uplink 125 bps , downlink 2 k engineering data rate .     result spacecraft enter contingency mode april 9 , payload instrument automatically power - board fault protection software .     gamma ray spectrometer random access memory successfully reload monday , april 19 .     prepare magnetometer calibrations reschedule execution flight sequence c9 tuesday wednesday week , reload payload data system random access memory place morning begin 10:30 .     weekend , flight team send real - time command perform differential - way range obtain additional datum analysis navigation team .     radio science ultra stable oscillator testing place monday .     flight sequence c9 uplink occur sunday , april 25 , activation midnight , monday evening april 26 .     c9 modify include magnetometer calibrations perform c8 contingency mode entry april 9 .     magnetometer instrument calibration allow instrument team characterize spacecraft - generate magnetic field effect instrument . information critical martian magnetic field measurement occur approach mapping phase . mag cals require sequence command spacecraft array normal spin state perform slew roll maneuver provide mag team datum point vary spacecraft attitude orientation . ';2
212;' sound like it\ scream parody .     copy friendly neighbourhood subgenius preacher- luck , he\'ll run mental mincer hand outrageously offensive gut - bustingly funny parody paste original .     :                                    stool scroll             thought religion , spirituality , matter colon                            ( use text wipe ) ';0
213;'     claim absolute morality , objective ? ';0
214;' ship year adobe display postscript ( dps ) silicon graphics workstation , file server , supercomputer . adobe illustrator 3.5 silicon graphics machine release february .     adobe sgi announce october photoshop available sgi system 1993 .     initial release support     24 - bit color graphic . ';1
215;' g\'day ,     anybody point utility read / convert / crop / whatnot/ display hdf image file ? i\'ve look hdf stuff ncsa     award odd directory structure , strange storage approach minimalist documentation :-)     problem want look large ( 5mb+ ) hdf file crop section . ideally like hdftoppm type utility , use pbmplus stuff merrily . convert cropped format view / animation .     , explain set ncsa visualisation s / w hdf ( 3.2.r5 3.3beta ) cropping / etc . sun sunos 4.1.2 .     help greatly appreciate . ta muchly !     cheer , \tmarkus     --     markus buchhorn , parallel computing research facility email = markus@octavia.anu.edu.au australian national university , canberra , 0200 , australia . [ international = +61 6 , australia = 06 ] [ phone = 2492930 , fax = 2490747 ] ';1
216;'            weight americans equal salvadorans . ';3
